C:\Javax64\jdk1.8.0_144\bin\java -ea -DrunningWithNative=true -Dtest.build.dir=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/test-dir -Dhadoop.tmp.dir=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/test -Dtest.build.data=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/test/data -Dtest.build.webapps=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/test-classes/webapps -Dtest.cache.data=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/test-classes -Dhadoop.log.dir=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/log -Dtest.build.classes=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target/test-classes -Djava.net.preferIPv4Stack=true -Djava.security.krb5.conf=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs/src/test/resources/krb5.conf -Djava.security.egd=file:/dev/urandom -Xmx4096m -XX:MaxPermSize=768m -XX:+HeapDumpOnOutOfMemoryError -Didea.test.cyclic.buffer.size=1048576 "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2017.2.3\lib\idea_rt.jar=55494:C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2017.2.3\bin" -Dfile.encoding=UTF-8 -classpath ... com.intellij.rt.execution.junit.JUnitStarter -ideVersion5 -junit4 org.apache.hadoop.hdfs.server.namenode.TestStartup
2017-10-16 13:05:16,994 INFO  namenode.TestStartup (TestStartup.java:setUp(112)) - --hdfsdir is K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs
2017-10-16 13:05:17,760 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^23 = 8388608 entries
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:createBlockTokenSecretManager(367)) - dfs.block.access.token.enable=false
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(353)) - defaultReplication         = 0
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(354)) - maxReplication             = 512
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(355)) - minReplication             = 1
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(356)) - maxReplicationStreams      = 2
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(357)) - replicationRecheckInterval = 3000
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(358)) - encryptDataTransfer        = false
2017-10-16 13:05:17,775 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(359)) - maxNumBlocksToLog          = 1000
2017-10-16 13:05:17,775 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(746)) - fsOwner             = Zhibin (auth:SIMPLE)
2017-10-16 13:05:17,775 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(747)) - supergroup          = supergroup
2017-10-16 13:05:17,775 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(748)) - isPermissionEnabled = true
2017-10-16 13:05:17,775 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(759)) - HA Enabled: false
2017-10-16 13:05:17,791 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(796)) - Append Enabled: true
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map INodeMap
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 1.0% max memory 3.6 GB = 36.4 MB
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^22 = 4194304 entries
2017-10-16 13:05:18,291 INFO  namenode.FSDirectory (FSDirectory.java:<init>(235)) - ACLs enabled? false
2017-10-16 13:05:18,291 INFO  namenode.FSDirectory (FSDirectory.java:<init>(239)) - XAttrs enabled? true
2017-10-16 13:05:18,291 INFO  namenode.FSDirectory (FSDirectory.java:<init>(247)) - Maximum size of an xattr: 16384
2017-10-16 13:05:18,291 INFO  namenode.NameNode (FSDirectory.java:<init>(298)) - Caching file names occuring more than 10 times
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map cachedBlocks
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 0.25% max memory 3.6 GB = 9.1 MB
2017-10-16 13:05:18,291 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^20 = 1048576 entries
2017-10-16 13:05:18,307 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(5170)) - dfs.namenode.safemode.threshold-pct = 0.9990000128746033
2017-10-16 13:05:18,307 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(5171)) - dfs.namenode.safemode.min.datanodes = 0
2017-10-16 13:05:18,307 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(5172)) - dfs.namenode.safemode.extension     = 0
2017-10-16 13:05:18,307 INFO  metrics.TopMetrics (TopMetrics.java:logConf(65)) - NNTop conf: dfs.namenode.top.window.num.buckets = 10
2017-10-16 13:05:18,307 INFO  metrics.TopMetrics (TopMetrics.java:logConf(67)) - NNTop conf: dfs.namenode.top.num.users = 10
2017-10-16 13:05:18,307 INFO  metrics.TopMetrics (TopMetrics.java:logConf(69)) - NNTop conf: dfs.namenode.top.windows.minutes = 1,5,25
2017-10-16 13:05:18,307 INFO  namenode.FSNamesystem (FSNamesystem.java:initRetryCache(905)) - Retry cache on namenode is enabled
2017-10-16 13:05:18,307 INFO  namenode.FSNamesystem (FSNamesystem.java:initRetryCache(913)) - Retry cache will use 0.03 of total heap and retry cache entry expiry time is 600000 millis
2017-10-16 13:05:18,307 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map NameNodeRetryCache
2017-10-16 13:05:18,307 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:18,307 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 0.029999999329447746% max memory 3.6 GB = 1.1 MB
2017-10-16 13:05:18,307 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^17 = 131072 entries
2017-10-16 13:05:23,172 INFO  namenode.FSImage (FSImage.java:format(158)) - Allocated new BlockPoolId: BP-928196769-192.168.232.1-1508173523125
2017-10-16 13:05:23,234 INFO  common.Storage (NNStorage.java:format(568)) - Storage directory K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1 has been successfully formatted.
2017-10-16 13:05:23,297 INFO  common.Storage (NNStorage.java:format(568)) - Storage directory K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name2 has been successfully formatted.
2017-10-16 13:05:23,390 INFO  namenode.FSImageFormatProtobuf (FSImageFormatProtobuf.java:save(413)) - Saving image file K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name2\current\fsimage.ckpt_0000000000000000000 using no compression
2017-10-16 13:05:23,390 INFO  namenode.FSImageFormatProtobuf (FSImageFormatProtobuf.java:save(413)) - Saving image file K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1\current\fsimage.ckpt_0000000000000000000 using no compression
2017-10-16 13:05:23,531 INFO  namenode.FSImageFormatProtobuf (FSImageFormatProtobuf.java:save(416)) - Image file K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name2\current\fsimage.ckpt_0000000000000000000 of size 353 bytes saved in 0 seconds.
2017-10-16 13:05:23,531 INFO  namenode.FSImageFormatProtobuf (FSImageFormatProtobuf.java:save(416)) - Image file K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1\current\fsimage.ckpt_0000000000000000000 of size 353 bytes saved in 0 seconds.
2017-10-16 13:05:23,640 INFO  namenode.NNStorageRetentionManager (NNStorageRetentionManager.java:getImageTxIdToRetain(203)) - Going to retain 1 images with txid >= 0
2017-10-16 13:05:23,640 INFO  namenode.NameNode (NameNode.java:createNameNode(1418)) - createNameNode []
2017-10-16 13:05:23,672 WARN  impl.MetricsConfig (MetricsConfig.java:loadFirst(125)) - Cannot locate configuration: tried hadoop-metrics2-namenode.properties,hadoop-metrics2.properties
2017-10-16 13:05:23,719 INFO  impl.MetricsSystemImpl (MetricsSystemImpl.java:startTimer(375)) - Scheduled snapshot period at 10 second(s).
2017-10-16 13:05:23,719 INFO  impl.MetricsSystemImpl (MetricsSystemImpl.java:start(192)) - NameNode metrics system started
2017-10-16 13:05:23,719 INFO  namenode.NameNode (NameNode.java:setClientNamenodeAddress(398)) - fs.defaultFS is hdfs://127.0.0.1:0
2017-10-16 13:05:23,750 INFO  hdfs.DFSUtil (DFSUtil.java:httpServerTemplateForNNAndJN(1710)) - Starting Web-server for hdfs at: http://lambda-pluralsight:0
2017-10-16 13:05:23,797 INFO  mortbay.log (Slf4jLog.java:info(67)) - Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog
2017-10-16 13:05:28,325 INFO  server.AuthenticationFilter (AuthenticationFilter.java:constructSecretProvider(283)) - Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
2017-10-16 13:05:28,325 INFO  http.HttpRequestLog (HttpRequestLog.java:getRequestLog(80)) - Http request log for http.requests.namenode is not defined
2017-10-16 13:05:28,341 INFO  http.HttpServer2 (HttpServer2.java:addGlobalFilter(710)) - Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
2017-10-16 13:05:28,341 INFO  http.HttpServer2 (HttpServer2.java:addFilter(685)) - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context hdfs
2017-10-16 13:05:28,341 INFO  http.HttpServer2 (HttpServer2.java:addFilter(693)) - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context logs
2017-10-16 13:05:28,356 INFO  http.HttpServer2 (HttpServer2.java:addFilter(693)) - Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
2017-10-16 13:05:28,535 INFO  http.HttpServer2 (NameNodeHttpServer.java:initWebHdfs(86)) - Added filter 'org.apache.hadoop.hdfs.web.AuthFilter' (class=org.apache.hadoop.hdfs.web.AuthFilter)
2017-10-16 13:05:28,535 INFO  http.HttpServer2 (HttpServer2.java:addJerseyResourcePackage(609)) - addJerseyResourcePackage: packageName=org.apache.hadoop.hdfs.server.namenode.web.resources;org.apache.hadoop.hdfs.web.resources, pathSpec=/webhdfs/v1/*
2017-10-16 13:05:28,551 INFO  http.HttpServer2 (HttpServer2.java:openListeners(915)) - Jetty bound to port 55499
2017-10-16 13:05:28,551 INFO  mortbay.log (Slf4jLog.java:info(67)) - jetty-6.1.26
2017-10-16 13:05:28,691 INFO  mortbay.log (Slf4jLog.java:info(67)) - Started HttpServer2$SelectChannelConnectorWithSafeStartup@lambda-pluralsight:55499
2017-10-16 13:05:28,691 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(716)) - No KeyProvider found.
2017-10-16 13:05:28,691 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(726)) - fsLock is fair:true
2017-10-16 13:05:28,691 INFO  blockmanagement.DatanodeManager (DatanodeManager.java:<init>(239)) - dfs.block.invalidate.limit=1000
2017-10-16 13:05:28,691 INFO  blockmanagement.DatanodeManager (DatanodeManager.java:<init>(245)) - dfs.namenode.datanode.registration.ip-hostname-check=true
2017-10-16 13:05:28,691 INFO  blockmanagement.BlockManager (InvalidateBlocks.java:printBlockDeletionTime(71)) - dfs.namenode.startup.delay.block.deletion.sec is set to 000:00:00:00.000
2017-10-16 13:05:28,691 INFO  blockmanagement.BlockManager (InvalidateBlocks.java:printBlockDeletionTime(76)) - The block deletion will start around 2017 Oct 16 13:05:28
2017-10-16 13:05:28,691 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map BlocksMap
2017-10-16 13:05:28,691 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:28,691 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 2.0% max memory 3.6 GB = 72.8 MB
2017-10-16 13:05:28,691 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^23 = 8388608 entries
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:createBlockTokenSecretManager(367)) - dfs.block.access.token.enable=false
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(353)) - defaultReplication         = 0
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(354)) - maxReplication             = 512
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(355)) - minReplication             = 1
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(356)) - maxReplicationStreams      = 2
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(357)) - replicationRecheckInterval = 3000
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(358)) - encryptDataTransfer        = false
2017-10-16 13:05:28,707 INFO  blockmanagement.BlockManager (BlockManager.java:<init>(359)) - maxNumBlocksToLog          = 1000
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(746)) - fsOwner             = Zhibin (auth:SIMPLE)
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(747)) - supergroup          = supergroup
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(748)) - isPermissionEnabled = true
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(759)) - HA Enabled: false
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(796)) - Append Enabled: true
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map INodeMap
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 1.0% max memory 3.6 GB = 36.4 MB
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^22 = 4194304 entries
2017-10-16 13:05:28,707 INFO  namenode.FSDirectory (FSDirectory.java:<init>(235)) - ACLs enabled? false
2017-10-16 13:05:28,707 INFO  namenode.FSDirectory (FSDirectory.java:<init>(239)) - XAttrs enabled? true
2017-10-16 13:05:28,707 INFO  namenode.FSDirectory (FSDirectory.java:<init>(247)) - Maximum size of an xattr: 16384
2017-10-16 13:05:28,707 INFO  namenode.NameNode (FSDirectory.java:<init>(298)) - Caching file names occuring more than 10 times
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map cachedBlocks
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 0.25% max memory 3.6 GB = 9.1 MB
2017-10-16 13:05:28,707 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^20 = 1048576 entries
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(5170)) - dfs.namenode.safemode.threshold-pct = 0.9990000128746033
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(5171)) - dfs.namenode.safemode.min.datanodes = 0
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:<init>(5172)) - dfs.namenode.safemode.extension     = 0
2017-10-16 13:05:28,707 INFO  metrics.TopMetrics (TopMetrics.java:logConf(65)) - NNTop conf: dfs.namenode.top.window.num.buckets = 10
2017-10-16 13:05:28,707 INFO  metrics.TopMetrics (TopMetrics.java:logConf(67)) - NNTop conf: dfs.namenode.top.num.users = 10
2017-10-16 13:05:28,707 INFO  metrics.TopMetrics (TopMetrics.java:logConf(69)) - NNTop conf: dfs.namenode.top.windows.minutes = 1,5,25
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:initRetryCache(905)) - Retry cache on namenode is enabled
2017-10-16 13:05:28,707 INFO  namenode.FSNamesystem (FSNamesystem.java:initRetryCache(913)) - Retry cache will use 0.03 of total heap and retry cache entry expiry time is 600000 millis
2017-10-16 13:05:28,723 INFO  util.GSet (LightWeightGSet.java:computeCapacity(354)) - Computing capacity for map NameNodeRetryCache
2017-10-16 13:05:28,723 INFO  util.GSet (LightWeightGSet.java:computeCapacity(355)) - VM type       = 64-bit
2017-10-16 13:05:28,723 INFO  util.GSet (LightWeightGSet.java:computeCapacity(356)) - 0.029999999329447746% max memory 3.6 GB = 1.1 MB
2017-10-16 13:05:28,723 INFO  util.GSet (LightWeightGSet.java:computeCapacity(361)) - capacity      = 2^17 = 131072 entries
2017-10-16 13:05:28,738 INFO  common.Storage (Storage.java:tryLock(716)) - Lock on K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1\in_use.lock acquired by nodename 35264@zbhuang_home
2017-10-16 13:05:28,770 INFO  common.Storage (Storage.java:tryLock(716)) - Lock on K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name2\in_use.lock acquired by nodename 35264@zbhuang_home
2017-10-16 13:05:28,770 INFO  namenode.FileJournalManager (FileJournalManager.java:recoverUnfinalizedSegments(362)) - Recovering unfinalized segments in K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1\current
2017-10-16 13:05:28,770 INFO  namenode.FileJournalManager (FileJournalManager.java:recoverUnfinalizedSegments(362)) - Recovering unfinalized segments in K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name2\current
2017-10-16 13:05:28,770 INFO  namenode.FSImage (FSImage.java:loadFSImage(669)) - No edit log streams selected.
2017-10-16 13:05:28,770 INFO  namenode.FSImage (FSImage.java:loadFSImageFile(736)) - Planning to load image: FSImageFile(file=K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1\current\fsimage_0000000000000000000, cpktTxId=0000000000000000000)
2017-10-16 13:05:28,785 INFO  namenode.FSImageFormatPBINode (FSImageFormatPBINode.java:loadINodeSection(255)) - Loading 1 INodes.
2017-10-16 13:05:28,785 INFO  namenode.FSImageFormatProtobuf (FSImageFormatProtobuf.java:load(184)) - Loaded FSImage in 0 seconds.
2017-10-16 13:05:28,785 INFO  namenode.FSImage (FSImage.java:loadFSImage(976)) - Loaded image for txid 0 from K:\HadoopDev\hadoop-2.7.3-src-buildX64-read\hadoop-hdfs-project\hadoop-hdfs\target\test\data\dfs\name1\current\fsimage_0000000000000000000
2017-10-16 13:05:28,785 INFO  namenode.FSNamesystem (FSNamesystem.java:loadFSImage(982)) - Need to save fs image? false (staleImage=false, haEnabled=false, isRollingUpgrade=false)
2017-10-16 13:05:28,785 INFO  namenode.FSEditLog (FSEditLog.java:startLogSegment(1218)) - Starting log segment at 1
2017-10-16 13:05:28,895 INFO  namenode.NameCache (NameCache.java:initialized(143)) - initialized with 0 entries 0 lookups
2017-10-16 13:05:28,895 INFO  namenode.FSNamesystem (FSNamesystem.java:loadFromDisk(688)) - Finished loading FSImage in 184 msecs
2017-10-16 13:05:29,113 INFO  namenode.NameNode (NameNodeRpcServer.java:<init>(343)) - RPC server is binding to lambda-pluralsight:0
2017-10-16 13:05:29,129 INFO  ipc.CallQueueManager (CallQueueManager.java:<init>(54)) - Using callQueue class java.util.concurrent.LinkedBlockingQueue
2017-10-16 13:05:29,129 INFO  ipc.Server (Server.java:run(606)) - Starting Socket Reader #1 for port 55502
2017-10-16 13:05:29,160 INFO  namenode.NameNode (NameNode.java:initialize(653)) - Clients are to use lambda-pluralsight:55502 to access this namenode/service.
2017-10-16 13:05:29,160 INFO  namenode.FSNamesystem (FSNamesystem.java:registerMBean(6035)) - Registered FSNamesystemState MBean
2017-10-16 13:05:29,160 INFO  namenode.LeaseManager (LeaseManager.java:getNumUnderConstructionBlocks(136)) - Number of blocks under construction: 0
2017-10-16 13:05:29,160 INFO  namenode.LeaseManager (LeaseManager.java:getNumUnderConstructionBlocks(136)) - Number of blocks under construction: 0
2017-10-16 13:05:29,160 INFO  namenode.FSNamesystem (FSNamesystem.java:initializeReplQueues(1182)) - initializing replication queues
2017-10-16 13:05:29,160 INFO  hdfs.StateChange (FSNamesystem.java:leave(5245)) - STATE* Leaving safe mode after 0 secs
2017-10-16 13:05:29,160 INFO  hdfs.StateChange (FSNamesystem.java:leave(5257)) - STATE* Network topology has 0 racks and 0 datanodes
2017-10-16 13:05:29,160 INFO  hdfs.StateChange (FSNamesystem.java:leave(5260)) - STATE* UnderReplicatedBlocks has 0 blocks
2017-10-16 13:05:29,160 INFO  blockmanagement.DatanodeDescriptor (DatanodeDescriptor.java:updateHeartbeatState(451)) - Number of failed storage changes from 0 to 0
2017-10-16 13:05:29,176 INFO  blockmanagement.BlockManager (BlockManager.java:processMisReplicatesAsync(2787)) - Total number of blocks            = 0
2017-10-16 13:05:29,176 INFO  blockmanagement.BlockManager (BlockManager.java:processMisReplicatesAsync(2788)) - Number of invalid blocks          = 0
2017-10-16 13:05:29,176 INFO  blockmanagement.BlockManager (BlockManager.java:processMisReplicatesAsync(2789)) - Number of under-replicated blocks = 0
2017-10-16 13:05:29,176 INFO  blockmanagement.BlockManager (BlockManager.java:processMisReplicatesAsync(2790)) - Number of  over-replicated blocks = 0
2017-10-16 13:05:29,176 INFO  blockmanagement.BlockManager (BlockManager.java:processMisReplicatesAsync(2792)) - Number of blocks being written    = 0
2017-10-16 13:05:29,176 INFO  hdfs.StateChange (BlockManager.java:processMisReplicatesAsync(2794)) - STATE* Replication Queue initialization scan for invalid, over- and under-replicated blocks completed in 6 msec
2017-10-16 13:05:29,191 INFO  ipc.Server (Server.java:run(836)) - IPC Server Responder: starting
2017-10-16 13:05:29,191 INFO  ipc.Server (Server.java:run(676)) - IPC Server listener on 55502: starting
2017-10-16 13:05:29,191 INFO  namenode.NameNode (NameNode.java:startCommonServices(696)) - NameNode RPC up at: lambda-pluralsight/127.0.0.1:55502
2017-10-16 13:05:29,191 INFO  namenode.FSNamesystem (FSNamesystem.java:startActiveServices(1103)) - Starting services required for active state
